time,left_wheel_vel,right_wheel_vel
0.199837968,31.14399832583039,30.228001656239975
0.399848795,28.395999210140264,30.228001656239975
0.599497561,30.228001656239975,30.228001656239975
0.799663366,30.228001656239975,31.14399832583039
0.999547081,29.31200043319012,29.31200043319012
1.199766455,28.395999210140264,30.228001656239975
1.399834691,29.31200043319012,30.228001656239975
1.599821283,29.31200043319012,32.060001825609966
1.79982303,29.31200043319012,32.060001825609966
2.000122303,31.14399832583039,28.395999210140264
2.199816885,31.14399832583039,28.395999210140264
2.399838817,31.14399832583039,30.228001656239975
2.599839935,31.14399832583039,29.31200043319012
2.799622029,29.31200043319012,30.228001656239975
2.999830648,29.31200043319012,29.31200043319012
3.199764718,30.228001656239975,29.31200043319012
3.39949471,28.395999210140264,32.060001825609966
3.599898048,30.228001656239975,30.228001656239975
3.799672948,30.228001656239975,30.228001656239975
3.999824925,30.228001656239975,28.395999210140264
4.199760112,29.31200043319012,30.228001656239975
4.399834704,31.14399832583039,28.395999210140264
4.599825835,30.228001656239975,29.31200043319012
4.799659612,31.14399832583039,29.31200043319012
4.99976682,31.14399832583039,29.31200043319012
5.199967058,30.228001656239975,30.228001656239975
5.399821299,29.31200043319012,29.31200043319012
5.599630491,29.31200043319012,31.14399832583039
5.799817389,28.395999210140264,30.228001656239975
5.999835199,29.31200043319012,29.31200043319012
6.199762564,29.31200043319012,30.228001656239975
6.399816972,29.31200043319012,29.31200043319012
6.599836598,30.228001656239975,29.31200043319012
6.799816694,30.228001656239975,29.31200043319012
6.999457707,25.64800009445014,31.14399832583039
7.199882696,31.14399832583039,28.395999210140264
7.399836671,30.228001656239975,29.31200043319012
7.599503456,31.14399832583039,29.31200043319012
7.799800564,30.228001656239975,31.14399832583039
7.999800145,29.31200043319012,31.14399832583039
8.199755657,31.14399832583039,29.31200043319012
8.399832553,28.395999210140264,30.228001656239975
8.599551021,29.31200043319012,32.060001825609966
8.79992705,27.48000026382013,30.228001656239975
8.999797215,29.31200043319012,30.228001656239975
9.199811323,30.228001656239975,27.48000026382013
9.40003377,31.14399832583039,28.395999210140264
9.599494033,28.395999210140264,30.228001656239975
9.799849389,29.31200043319012,30.228001656239975
9.999638187,30.228001656239975,31.14399832583039
10.199505418,30.228001656239975,31.14399832583039
10.399815587,28.395999210140264,29.31200043319012
10.599810559,29.31200043319012,31.14399832583039
10.800092301,29.31200043319012,31.14399832583039
10.99966899,28.395999210140264,31.14399832583039
11.199985095,29.31200043319012,30.228001656239975
11.400141052,30.228001656239975,28.395999210140264
11.599822853,30.228001656239975,29.31200043319012
11.799845552,29.31200043319012,31.14399832583039
11.999738904,31.14399832583039,30.228001656239975
12.199804137,31.14399832583039,29.31200043319012
12.399878589,30.228001656239975,29.31200043319012
12.599865319,28.395999210140264,31.14399832583039
12.799931599,30.228001656239975,30.228001656239975
12.999696372,30.228001656239975,31.14399832583039
13.200024071,29.31200043319012,30.228001656239975
13.399828234,29.31200043319012,29.31200043319012
13.599832565,29.31200043319012,30.228001656239975
13.799752037,28.395999210140264,30.228001656239975
13.999566328,31.14399832583039,30.228001656239975
14.200030917,30.228001656239975,28.395999210140264
14.399874192,31.14399832583039,29.31200043319012
14.599800998,31.14399832583039,29.31200043319012
14.79982216,30.228001656239975,29.31200043319012
14.999792757,30.228001656239975,30.228001656239975
15.200050683,32.060001825609966,29.31200043319012
15.39986211,29.31200043319012,30.228001656239975
15.599570381,31.14399832583039,30.228001656239975
15.799638198,28.395999210140264,31.14399832583039
15.99963282,30.228001656239975,32.060001825609966
16.199784936,29.31200043319012,31.14399832583039
16.399628351,30.228001656239975,31.14399832583039
16.599912747,28.395999210140264,30.228001656239975
16.799829286,29.31200043319012,30.228001656239975
16.99981874,27.48000026382013,30.228001656239975
17.199468902,31.14399832583039,30.228001656239975
17.399624231,32.060001825609966,28.395999210140264
17.599828169,30.228001656239975,28.395999210140264
17.799824608,31.14399832583039,29.31200043319012
17.999621996,29.31200043319012,31.14399832583039
18.199551247,30.228001656239975,29.31200043319012
18.39962933,29.31200043319012,29.31200043319012
18.599829776,31.14399832583039,29.31200043319012
18.799589101,29.31200043319012,31.14399832583039
18.999609635,29.31200043319012,28.395999210140264
19.199628771,29.31200043319012,30.228001656239975
19.399562422,31.14399832583039,29.31200043319012
19.599843815,28.395999210140264,31.14399832583039
19.799820627,32.9760007719301,28.395999210140264
19.999814411,30.228001656239975,31.14399832583039
20.19980617,31.14399832583039,30.228001656239975
20.399635546,29.31200043319012,30.228001656239975
20.59960293,28.395999210140264,31.14399832583039
20.79955418,30.228001656239975,31.14399832583039
20.999621438,29.31200043319012,31.14399832583039
21.199604257,31.14399832583039,30.228001656239975
21.399495723,28.395999210140264,30.228001656239975
21.599814551,29.31200043319012,32.060001825609966
21.799917218,29.31200043319012,30.228001656239975
22.00011529,31.14399832583039,30.228001656239975
22.19962053,29.31200043319012,30.228001656239975
22.399562351,31.14399832583039,30.228001656239975
22.599842138,32.060001825609966,29.31200043319012
22.799842487,32.060001825609966,28.395999210140264
22.999587354,29.31200043319012,29.31200043319012
23.199653494,28.395999210140264,32.060001825609966
23.399598459,29.31200043319012,31.14399832583039
23.599828867,29.31200043319012,31.14399832583039
23.799626675,31.14399832583039,28.395999210140264
23.999806587,29.31200043319012,30.228001656239975
24.199370145,29.31200043319012,32.060001825609966
24.399737513,29.31200043319012,31.14399832583039
24.599604883,30.228001656239975,30.228001656239975
24.799540628,33.89199744152051,28.395999210140264
24.999755043,29.31200043319012,31.14399832583039
25.199611657,31.14399832583039,31.14399832583039
25.399818109,30.228001656239975,29.31200043319012
25.599552012,32.060001825609966,30.228001656239975
25.799866719,31.14399832583039,28.395999210140264
25.999802394,29.31200043319012,31.14399832583039
26.199811892,28.395999210140264,31.14399832583039
26.399979373,30.228001656239975,30.228001656239975
26.599833194,31.14399832583039,28.395999210140264
26.799550473,29.31200043319012,29.31200043319012
26.999625553,28.395999210140264,29.31200043319012
27.199908971,30.228001656239975,30.228001656239975
27.399649997,29.31200043319012,29.31200043319012
27.599568561,29.31200043319012,31.14399832583039
27.799630231,29.31200043319012,29.31200043319012
27.99972312,29.31200043319012,29.31200043319012
28.19941386,30.228001656239975,28.395999210140264
28.399642871,28.395999210140264,31.14399832583039
28.599618706,31.14399832583039,29.31200043319012
28.799609556,28.395999210140264,30.228001656239975
28.99990799,30.228001656239975,30.228001656239975
29.199620869,28.395999210140264,31.14399832583039
29.399860496,31.14399832583039,29.31200043319012
29.599528049,28.395999210140264,30.228001656239975
29.799827251,29.31200043319012,29.31200043319012
29.999572956,30.228001656239975,30.228001656239975
30.199648245,31.14399832583039,28.395999210140264
30.400070858,31.14399832583039,29.31200043319012
30.599842335,32.060001825609966,28.395999210140264
30.799553328,29.31200043319012,30.228001656239975
30.999964836,29.31200043319012,31.14399832583039
31.199629734,27.48000026382013,31.14399832583039
31.399971261,30.228001656239975,30.228001656239975
31.599819983,32.060001825609966,30.228001656239975
31.799840376,30.228001656239975,28.395999210140264
31.999483413,30.228001656239975,29.31200043319012
32.199489978,30.228001656239975,29.31200043319012
32.399774374,31.14399832583039,30.228001656239975
32.599812856,29.31200043319012,29.31200043319012
32.799821097,30.228001656239975,28.395999210140264
32.999631405,30.228001656239975,30.228001656239975
33.199870753,29.31200043319012,30.228001656239975
33.399763685,28.395999210140264,31.14399832583039
33.599869215,29.31200043319012,29.31200043319012
33.799538094,29.31200043319012,30.228001656239975
33.999928929,30.228001656239975,29.31200043319012
34.199815505,28.395999210140264,29.31200043319012
34.399710532,29.31200043319012,31.14399832583039
34.599599831,32.060001825609966,29.31200043319012
34.79962204,31.14399832583039,28.395999210140264
34.999687272,30.228001656239975,28.395999210140264
35.199567702,31.14399832583039,28.395999210140264
35.399729036,29.31200043319012,29.31200043319012
35.599540253,29.31200043319012,30.228001656239975
35.799833029,28.395999210140264,30.228001656239975
35.999564696,29.31200043319012,31.14399832583039
36.199532079,30.228001656239975,28.395999210140264
36.399807604,29.31200043319012,31.14399832583039
36.599653812,32.060001825609966,28.395999210140264
36.799536267,30.228001656239975,28.395999210140264
36.999610368,29.31200043319012,28.395999210140264
37.199695226,30.228001656239975,29.31200043319012
37.399479274,29.31200043319012,29.31200043319012
37.59981186,28.395999210140264,31.14399832583039
37.799832113,30.228001656239975,31.14399832583039
37.99962985,30.228001656239975,30.228001656239975
38.199814232,29.31200043319012,29.31200043319012
38.399619652,28.395999210140264,31.14399832583039
38.599621187,30.228001656239975,29.31200043319012
38.79983588,29.31200043319012,30.228001656239975
38.999821352,30.228001656239975,30.228001656239975
39.199561339,29.31200043319012,31.14399832583039
39.399820762,30.228001656239975,31.14399832583039
39.599750609,29.31200043319012,29.31200043319012
39.799433264,30.228001656239975,30.228001656239975
39.999596192,30.228001656239975,29.31200043319012
40.199723786,32.060001825609966,28.395999210140264
40.399569338,29.31200043319012,32.060001825609966
40.599781426,26.563999040770273,30.228001656239975
40.799845581,30.228001656239975,30.228001656239975
40.999648385,29.31200043319012,30.228001656239975
41.199645595,29.31200043319012,30.228001656239975
41.400144392,30.228001656239975,29.31200043319012
41.599571303,29.31200043319012,29.31200043319012
41.7993835,30.228001656239975,31.14399832583039
41.999615605,31.14399832583039,29.31200043319012
42.199631867,30.228001656239975,29.31200043319012
42.399619009,30.228001656239975,32.060001825609966
42.59964386,28.395999210140264,31.14399832583039
42.799584182,31.14399832583039,30.228001656239975
42.999615654,29.31200043319012,30.228001656239975
43.19962122,31.14399832583039,29.31200043319012
43.39985848,30.228001656239975,29.31200043319012
43.599996791,30.228001656239975,31.14399832583039
43.799681315,29.31200043319012,31.14399832583039
44.000054382,29.31200043319012,31.14399832583039
44.19947162,29.31200043319012,29.31200043319012
44.399671579,30.228001656239975,31.14399832583039
44.599970067,29.31200043319012,30.228001656239975
44.799844306,31.14399832583039,31.14399832583039
44.999837975,30.228001656239975,29.31200043319012
45.199818238,31.14399832583039,29.31200043319012
45.399801572,29.31200043319012,30.228001656239975
45.599802853,30.228001656239975,30.228001656239975
45.799615211,29.31200043319012,31.14399832583039
45.999503984,32.060001825609966,29.31200043319012
46.199623264,30.228001656239975,30.228001656239975
46.399624603,30.228001656239975,30.228001656239975
46.600006722,29.31200043319012,30.228001656239975
46.799683179,30.228001656239975,31.14399832583039
46.999537443,31.14399832583039,29.31200043319012
47.199935332,31.14399832583039,29.31200043319012
47.399756706,32.060001825609966,30.228001656239975
47.59980398,30.228001656239975,29.31200043319012
47.800017065,30.228001656239975,31.14399832583039
47.999633057,31.14399832583039,29.31200043319012
48.199372858,30.228001656239975,29.31200043319012
48.399589805,29.31200043319012,31.14399832583039
48.599617443,30.228001656239975,31.14399832583039
48.799556364,27.48000026382013,30.228001656239975
48.999828673,30.228001656239975,31.14399832583039
49.199670063,30.228001656239975,29.31200043319012
49.399627091,32.060001825609966,28.395999210140264
49.599496413,28.395999210140264,29.31200043319012
49.799641947,30.228001656239975,30.228001656239975
49.999623193,30.228001656239975,29.31200043319012
