time,wheel_odom_x,wheel_odom_y,odom_filter_x,odom_filter_y,true_x,true_y
-4.6671e-05,0.0,0.0,0.0,0.0,0.0,0.0
0.199619344,7.648848776523676e-05,7.267693369225412e-08,7.324286528222429e-05,0.0,0.020000000000000004,0.0
0.399915136,0.024022199287668904,-0.00011484934342630466,0.008557558817505157,-3.1608721069170456e-06,0.04000000000000001,0.0
0.599884581,0.04138074649753037,-2.860343719312709e-05,0.03158917435246889,-0.00010540410062442258,0.06000000000000001,0.0
0.800062159,0.05831172450274253,2.8847781624031154e-05,0.0498846189171255,-0.0003078548511366163,0.08000000000000002,0.0
0.999639498,0.0844150060572429,0.0003743488653899494,0.07154552622003814,-0.0002425377309065812,0.1,0.0
1.199828024,0.1023954478825593,0.0006140330382163892,0.09477408883398186,-0.000227908142094487,0.12000000000000002,0.0
1.399930753,0.12197683880118318,0.0009461106947843326,0.11239489452876894,-9.552547378707135e-05,0.14,0.0
1.599873419,0.1439774551624991,0.0012653316752543888,0.1336888149386474,-3.3635614583722495e-05,0.16000000000000003,0.0
1.799722254,0.16276572929387625,0.0015606095830882868,0.15421455323541347,2.9862158463173454e-05,0.18000000000000002,0.0
1.999895835,0.18248143867580224,0.0018477459678267166,0.17210056182106961,7.8189718473731e-05,0.2,0.0
2.199930294,0.20535066642022623,0.0022037669786447818,0.19204922763375842,0.0001413839976476716,0.22000000000000003,0.0
2.399922764,0.22406754464993195,0.0025459321536937915,0.2097050274597334,0.00021169655122342136,0.24000000000000005,0.0
2.59966141,0.23185802305619624,0.0026543875922992923,0.22936752187374757,0.00027970214245243245,0.26,0.0
2.800004049,0.2647386103977211,0.0030032613761852216,0.25395029672600644,0.00029955248542443396,0.28,0.0
2.999595923,0.27720566543932973,0.0030314742395927442,0.27575843781245846,0.00017517120983573907,0.30000000000000004,0.0
3.200293829,0.3036391619451522,0.003110103972574942,0.296557571887142,6.420079161499086e-05,0.32000000000000006,0.0
3.399647793,0.325499697011307,0.003248651419923725,0.31724829667201376,-1.0053172611361307e-05,0.3400000000000001,0.0
3.599942572,0.34463428223339343,0.0033289202185915953,0.3373000524713828,5.227731291257564e-05,0.36000000000000004,0.0
3.799912544,0.3616925096122087,0.0034334808860845647,0.3548730645768462,9.576518799333313e-05,0.38000000000000006,0.0
3.999895453,0.3796425733429297,0.0035460813372575764,0.3704738474152546,0.00014765820007177106,0.4,0.0
4.199657794,0.40012486811832326,0.0035891542053422335,0.3909097162317407,0.00014511681984883358,0.42000000000000004,0.0
4.39966194,0.4228710473416272,0.0036431732770893384,0.41692802367120635,4.396429931928505e-05,0.44000000000000006,0.0
4.599733855,0.43334976438688677,0.003728199946305372,0.43199702629603975,1.740823279492049e-05,0.4600000000000001,0.0
4.799722701,0.4613217192000082,0.003695026726066289,0.45320964447180717,-0.0001469320851005907,0.4800000000000001,0.0
4.999630453,0.47990006510656286,0.0037132958835563445,0.47285788280393254,-0.0003987072257802743,0.5,0.0
5.199774348,0.5044372134581264,0.0037190836473080004,0.49185916913741085,-0.0006170252178548254,0.52,0.0
5.400012423,0.5224713747040769,0.0036583944859045633,0.5128367906543474,-0.0008957092023810209,0.54,0.0
5.599925343,0.540649161222103,0.0037352874145939563,0.5334245734417519,-0.0011082926887503444,0.56,0.0
5.799607708,0.55953072842207,0.003740190537723102,0.5518926273625268,-0.0012848680019641836,0.5800000000000001,0.0
5.999882629,0.5812813218933937,0.0036823089258800506,0.5736312579657827,-0.001588383293295596,0.6000000000000001,0.0
6.199705243,0.6045982957479775,0.0037023162197993265,0.5933176911390181,-0.0018140370321714308,0.6200000000000001,0.0
6.399876624,0.6226495317986611,0.0037376719557636923,0.615502427866049,-0.002021396217701192,0.6400000000000001,0.0
6.599568798,0.6348002757829,0.003793485628444995,0.6335758263636639,-0.0021287905415180194,0.6600000000000001,0.0
6.7996773,0.6592895684951694,0.003918680452011726,0.6505078571588746,-0.0022291525083746643,0.6800000000000002,0.0
6.999685862,0.6849697359078277,0.0038047248982419025,0.6705936698241963,-0.0024194904671938104,0.7000000000000001,0.0
7.199820811,0.7048158566506132,0.0038120871477787146,0.6958735155733978,-0.0028486850858507875,0.7200000000000001,0.0
7.399673225,0.7211592649525473,0.003768891812520256,0.7149629524876056,-0.0031274801125146835,0.7400000000000001,0.0
7.599732859,0.7379897235844258,0.0037749774510964836,0.7363735567870343,-0.0034335038955141265,0.7600000000000001,0.0
7.799763988,0.762392672364284,0.003793400026868294,0.7559019807427507,-0.003574797857399578,0.7800000000000001,0.0
7.999894929,0.7785345712052546,0.0037609635204781645,0.7767607352363071,-0.0038888033140674037,0.8,0.0
8.199733138,0.8036498064441547,0.003726635578705497,0.7965477942519308,-0.004200552745044843,0.8200000000000002,0.0
8.399723163,0.8217967268759458,0.0037653060670782565,0.8155955568836317,-0.0044962249864252905,0.8400000000000001,0.0
8.599880934,0.8379591900428959,0.003806950438407567,0.8367389937541262,-0.004808233022929488,0.86,0.0
8.799735841,0.8569493506077182,0.00390286666484942,0.8567132848969521,-0.0050980007801192575,0.8800000000000001,0.0
8.999719353,0.8844169102197784,0.0038348657022522744,0.8766078274707282,-0.00535276865032095,0.9,0.0
9.19994893,0.901165278592661,0.0038086409223967435,0.8929776030417439,-0.005526552073836939,0.9200000000000002,0.0
9.400083981,0.9224053083563506,0.0038729568570077776,0.914967093751361,-0.005660071181976135,0.9400000000000001,0.0
9.599773924,0.9414383172066985,0.003942128409243325,0.9345678502918682,-0.005752967124275431,0.9600000000000002,0.0
9.799721737,0.9637237677276937,0.003939968060315281,0.9575490406072366,-0.005903414887901347,0.9800000000000001,0.0
9.999818774,0.9791070976114006,0.003922377252258961,0.9736187246807502,-0.006041966123102599,1.0,0.0
10.199760364,0.9997994068926022,0.003846982030581453,0.9921985407880677,-0.0062443323064300124,1.0200000000000002,0.0
10.399945293,1.0236085912155217,0.0037575495931612044,1.0183246177485528,-0.006628035760137895,1.04,0.0
10.599688469,1.0419375697720161,0.0036698268990711103,1.0328389655717423,-0.0067606539055278456,1.0600000000000003,0.0
10.799936625,1.0597404084614905,0.0037241973650129646,1.0539876080580557,-0.007046343273622826,1.08,0.0
10.999685249,1.083375406316604,0.003713683164557415,1.0782215562542548,-0.007339733529319913,1.1,0.0
11.199951224,1.1023296724562168,0.003750323419360406,1.0956702824205202,-0.007696515339059308,1.12,0.0
11.399682527,1.1249480860387842,0.0038212478305213542,1.1140065809788031,-0.008026669976378766,1.1400000000000001,0.0
11.599772724,1.1416909343840957,0.0038809367219547848,1.137410982292659,-0.008424014474391265,1.1600000000000001,0.0
11.799944102,1.159977237602584,0.003931010426705575,1.1536004298484843,-0.00870798530029813,1.1800000000000002,0.0
11.999756106,1.179748186351135,0.004007809543817701,1.175191801218096,-0.00903833446375607,1.2000000000000002,0.0
12.199697853,1.2047555883384773,0.003998786535319702,1.1979499173295396,-0.009463538235580915,1.2200000000000002,0.0
12.399862956,1.225602390851561,0.003979453890109811,1.2165163607928473,-0.009830144303453563,1.2400000000000002,0.0
12.599932066,1.2429847133661633,0.003975096858818034,1.2258130609175588,-0.010022350551334769,1.2600000000000002,0.0
12.799933478,1.2622462182121874,0.0038540567022577778,1.2563396788960286,-0.010712369463603804,1.2800000000000002,0.0
12.999684511,1.2795069982277594,0.003819508248284799,1.2722066158252292,-0.011073341612129087,1.3,0.0
13.199950658,1.3025269945145947,0.0035580953954485245,1.2959965647268683,-0.011665931027804645,1.3200000000000003,0.0
13.400072746,1.320248264167131,0.0033790618464570672,1.3145703858779056,-0.012324099842572328,1.34,0.0
13.599747704,1.3441847913773446,0.0031496676553682233,1.332671336108619,-0.012933456461941353,1.3600000000000003,0.0
13.799703166,1.3630894102087645,0.0030008163544279157,1.3555788148605261,-0.013638123327088194,1.3800000000000001,0.0
13.999709243,1.3808391449249113,0.002935248311053467,1.3747632649228703,-0.014150912833651495,1.4000000000000001,0.0
14.199896682,1.4029850109843038,0.002852225849398895,1.3941959247779983,-0.014630406896776374,1.4200000000000002,0.0
14.399731519,1.4232567645368217,0.0027234906863248644,1.417804210316969,-0.015221886901525365,1.4400000000000002,0.0
14.599721594,1.444853666985124,0.0025144244724827577,1.4337827467966562,-0.015688349378205287,1.4600000000000002,0.0
14.799743805,1.4648196586474418,0.002309258815261387,1.458645999761256,-0.016437018646402703,1.4800000000000002,0.0
14.99971246,1.4807003507761254,0.002169800042016753,1.47382029444529,-0.016872208958327736,1.5,0.0
15.199910347,1.5014882430417038,0.0018938269414070698,1.4942968759970539,-0.01751297316233328,1.5200000000000002,0.0
15.399677105,1.5238567749232466,0.0015465405757249103,1.5068647023856463,-0.017911476530304827,1.54,0.0
15.599714794,1.544980988611076,0.001444019903106032,1.537932923154396,-0.018892404381641144,1.5600000000000003,0.0
15.799929448,1.5651755987042895,0.0013471643610500777,1.558832738108105,-0.019447457094707153,1.58,0.0
15.999914077,1.5830780052592486,0.0013620384697478056,1.5778617043552847,-0.019903789975426422,1.6,0.0
16.199781834,1.5947250640725528,0.0013925388019579148,1.5951353541663362,-0.020254535477971482,1.62,0.0
16.399719106,1.6253040246500714,0.001454357974308541,1.6165636123536014,-0.02067253967644786,1.6400000000000003,0.0
16.599819508,1.6416612959418357,0.0016095694262234994,1.6256800882605076,-0.020874483181596046,1.6600000000000001,0.0
16.799915021,1.6604922050574107,0.0015064328276443496,1.6559601249818272,-0.021461805004586037,1.6800000000000002,0.0
16.999690183,1.6786687285128892,0.0014952698707388675,1.6798051675280912,-0.021850144418988426,1.7000000000000002,0.0
17.19971861,1.7036699290998871,0.001460736792280252,1.6996028340077676,-0.022141383166564492,1.72,0.0
17.400151126,1.71767711074553,0.0014587689160463098,1.7188516274730017,-0.022450725986313865,1.7400000000000002,0.0
17.59991617,1.739851268993881,0.001339436193334441,1.7402673533799105,-0.02273012688939156,1.7600000000000002,0.0
17.799688898,1.7663781534659153,0.0013898133536096554,1.75489585597979,-0.023033950130586924,1.7800000000000002,0.0
17.999704171,1.7838961399709559,0.0013369721684317163,1.778997977623609,-0.023604174685693015,1.8,0.0
18.199738808,1.802530620623087,0.0013136812200087468,1.7944600409544498,-0.024039399492871157,1.82,0.0
18.399835973,1.8215749433738706,0.0013695220775448815,1.8169482016513374,-0.024527774700599587,1.8400000000000003,0.0
18.599707619,1.846003053835938,0.0013063028614770699,1.8361381394218566,-0.02497585329189781,1.8600000000000003,0.0
18.799714032,1.8666784824887959,0.0011852316693815536,1.8552038041709453,-0.025522909770924092,1.8800000000000001,0.0
18.999941757,1.8837316315263781,0.001049755018420184,1.8785940160117336,-0.02620818587187959,1.9000000000000001,0.0
19.199817665,1.90278121650444,0.000995378412720109,1.8963799937208448,-0.02667836313150062,1.9200000000000004,0.0
19.399691268,1.9202285154831171,0.0008862173480867121,1.9148411868689001,-0.027166893652830364,1.9400000000000004,0.0
19.599949885,1.9426660342749744,0.0007258556437842207,1.9372699849251385,-0.027791210946908368,1.9600000000000002,0.0
