time,left_wheel_vel,right_wheel_vel
0.199598664,31.14399832583039,31.14399832583039
0.399772868,30.228001656239975,29.31200043319012
0.599831908,29.31200043319012,31.14399832583039
0.799973079,30.228001656239975,30.228001656239975
0.999626709,28.395999210140264,31.14399832583039
1.199718157,29.31200043319012,29.31200043319012
1.399827274,30.228001656239975,30.228001656239975
1.599666256,30.228001656239975,30.228001656239975
1.799688494,30.228001656239975,28.395999210140264
1.999793215,30.228001656239975,30.228001656239975
2.199598956,32.060001825609966,31.14399832583039
2.399610163,30.228001656239975,29.31200043319012
2.599984461,30.228001656239975,31.14399832583039
2.800187095,30.228001656239975,31.14399832583039
2.999796662,29.31200043319012,32.060001825609966
3.199587182,29.31200043319012,28.395999210140264
3.399636383,27.48000026382013,29.31200043319012
3.599975975,31.14399832583039,32.060001825609966
3.800086285,30.228001656239975,30.228001656239975
3.999778824,28.395999210140264,30.228001656239975
4.199620957,31.14399832583039,29.31200043319012
4.399690834,29.31200043319012,30.228001656239975
4.599981192,30.228001656239975,31.14399832583039
4.800020759,28.395999210140264,28.395999210140264
4.999755832,-0.9160000135371913,32.060001825609966
5.199558858,29.31200043319012,31.14399832583039
5.399641169,28.395999210140264,29.31200043319012
5.599969871,31.14399832583039,30.228001656239975
5.799998547,29.31200043319012,31.14399832583039
5.99993832,29.31200043319012,30.228001656239975
6.199591336,32.060001825609966,31.14399832583039
6.399635518,30.228001656239975,29.31200043319012
6.599796889,31.14399832583039,31.14399832583039
6.799730657,28.395999210140264,30.228001656239975
6.999803406,31.14399832583039,32.060001825609966
7.199456704,29.31200043319012,30.228001656239975
7.399536157,27.48000026382013,30.228001656239975
7.599661774,30.228001656239975,29.31200043319012
7.799795353,30.228001656239975,29.31200043319012
7.999797289,28.395999210140264,28.395999210140264
8.199482087,30.228001656239975,29.31200043319012
8.399628868,30.228001656239975,30.228001656239975
8.599785706,29.31200043319012,30.228001656239975
8.799423642,30.228001656239975,30.228001656239975
8.999790977,31.14399832583039,32.9760007719301
9.199638083,29.31200043319012,29.31200043319012
9.39975742,30.228001656239975,29.31200043319012
9.599619821,30.228001656239975,29.31200043319012
9.799783925,28.395999210140264,29.31200043319012
9.999787752,28.395999210140264,28.395999210140264
10.199575568,30.228001656239975,30.228001656239975
10.399638618,28.395999210140264,30.228001656239975
10.599516456,28.395999210140264,30.228001656239975
10.799860956,30.228001656239975,30.228001656239975
10.999524672,30.228001656239975,30.228001656239975
11.199526197,31.14399832583039,32.060001825609966
11.399554959,29.31200043319012,29.31200043319012
11.599793238,29.31200043319012,29.31200043319012
11.799784916,30.228001656239975,30.228001656239975
11.999395766,31.14399832583039,30.228001656239975
12.199788461,31.14399832583039,30.228001656239975
12.3996119,27.48000026382013,28.395999210140264
12.599704778,28.395999210140264,30.228001656239975
12.799613281,30.228001656239975,31.14399832583039
12.999787244,30.228001656239975,29.31200043319012
13.199642183,32.060001825609966,32.060001825609966
13.399698607,29.31200043319012,29.31200043319012
13.600004356,29.31200043319012,31.14399832583039
13.799642307,31.14399832583039,30.228001656239975
13.999947639,29.31200043319012,29.31200043319012
14.199787775,32.060001825609966,30.228001656239975
14.39974133,28.395999210140264,28.395999210140264
14.599804811,28.395999210140264,29.31200043319012
14.799985761,29.31200043319012,29.31200043319012
15.000112867,31.14399832583039,31.14399832583039
15.199619597,32.9760007719301,31.14399832583039
15.399400164,30.228001656239975,30.228001656239975
15.599716813,30.228001656239975,30.228001656239975
15.799787001,30.228001656239975,30.228001656239975
16.000000222,30.228001656239975,29.31200043319012
16.199562546,31.14399832583039,30.228001656239975
16.399592999,28.395999210140264,29.31200043319012
16.599754259,31.14399832583039,30.228001656239975
16.799459823,29.31200043319012,29.31200043319012
16.999621575,29.31200043319012,29.31200043319012
17.199620464,32.060001825609966,31.14399832583039
17.399659998,29.31200043319012,31.14399832583039
17.59999544,30.228001656239975,31.14399832583039
17.799510905,30.228001656239975,28.395999210140264
17.999792224,32.060001825609966,30.228001656239975
18.199867379,29.31200043319012,28.395999210140264
18.39957218,28.395999210140264,28.395999210140264
18.599868375,32.060001825609966,29.31200043319012
18.799603206,30.228001656239975,30.228001656239975
18.999800582,29.31200043319012,29.31200043319012
19.199627534,31.14399832583039,29.31200043319012
19.399540945,29.31200043319012,30.228001656239975
19.599637544,29.31200043319012,29.31200043319012
19.799673662,31.14399832583039,31.14399832583039
19.999613755,31.14399832583039,29.31200043319012
20.199537227,30.228001656239975,29.31200043319012
20.399623701,31.14399832583039,29.31200043319012
20.599652769,31.14399832583039,29.31200043319012
